yr,mnth,hr,holiday,weekday,workingday,temp,hum,windspeed,cnt,weather_1,weather_2,weather_3,season_1,season_2,season_3,season_4,hr_sin,hr_cos,mnth_sin,mnth_cos,is_rush_hour,is_night,cnt_lag_1,cnt_lag_3,cnt_lag_6,cnt_lag_12,cnt_lag_24,cnt_rolling_mean_3,cnt_rolling_mean_6,cnt_rolling_mean_12,cnt_rolling_mean_24,cnt_rolling_std_6,cnt_rolling_std_12,cnt_ewm_6h
0,7,13,0,4,1,0.86,0.47,0.2537,5.030437921392435,1,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0,0,5.231108616854587,4.762173934797756,5.723585101952381,3.4011973816621555,5.198497031265826,5.01223588952386,5.372805715815708,4.129126773457713,4.734966099750909,0.4879028255704806,1.551167155899017,4.999005842270963
0,7,14,0,4,1,0.84,0.49,0.2537,4.9344739331306915,0,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,0,5.030437921392435,5.043425116919247,6.124683390894205,2.0794415416798357,4.852030263919617,5.101657218388754,5.257281185722383,4.264896818435237,4.727963636839518,0.4699659269773539,1.552961789775545,5.00798643630567
0,7,15,0,4,1,0.86,0.5,0.194,4.990432586778736,1,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,0,4.9344739331306915,5.231108616854587,,,,5.065340157125902,,,,,,4.986982863969962
0,7,16,0,4,1,0.86,0.47,0.1642,5.54907608489522,1,0,0,0,0,1,0,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,0,0,4.990432586778736,5.030437921392435,4.762173934797756,1.9459101490553132,5.594711379601839,4.985114813767285,4.998675351645575,4.7693722775186975,4.733135152073336,0.15307469456946085,1.1101498755757808,4.987968499058183
0,7,17,0,4,1,0.84,0.53,0.194,6.150602768446279,1,0,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,1,0,5.54907608489522,4.9344739331306915,,,,5.1579942016015465,,,,,,5.148284952154479
0,7,18,0,4,1,0.84,0.56,0.2239,6.182084906716632,1,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1,0,6.150602768446279,4.990432586778736,5.231108616854587,4.762173934797756,6.295266001439646,5.563370480040075,5.314355318582991,5.304502627027946,4.722888558616041,0.4671570486484951,0.48605390937510173,5.434661471094993
0,7,19,0,4,1,0.82,0.59,0.194,5.777652323222656,1,0,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1,0,6.182084906716632,5.54907608489522,5.030437921392435,5.723585101952381,5.929589143389895,5.960587920019374,5.472851366893333,5.422828541354519,4.718172679669249,0.5807714148103077,0.514052563124177,5.648211024129747
0,7,20,0,4,1,0.8,0.63,0.194,5.602118820879701,1,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,0,5.777652323222656,6.150602768446279,,,,6.036779999461853,,,,,,5.685194252442007
0,7,21,0,4,1,0.78,0.66,0.2836,5.2832037287379885,1,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0,0,5.602118820879701,6.182084906716632,4.990432586778736,5.351858133476067,5.5053315359323625,5.853952016939661,5.7086612484898716,5.383787095625834,4.708306289851442,0.44201202686057733,0.47323353665175893,5.661458414852777
0,7,22,0,4,1,0.76,0.7,0.2537,5.1647859739235145,1,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0,0,5.2832037287379885,5.777652323222656,5.54907608489522,4.762173934797756,5.198497031265826,5.554324957613446,5.757456438816413,5.378065895230994,4.6990509645516765,0.3543300795763797,0.47406890099477056,5.5533856473914085
0,7,23,0,4,1,0.76,0.75,0.194,4.820281565605037,1,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0,0,5.1647859739235145,5.602118820879701,6.150602768446279,5.043425116919247,4.700480365792417,5.350036174513732,5.693408086987795,5.411616898491474,4.697646337162413,0.42684230959155883,0.439505086521761,5.442357169257725
0,7,0,0,5,1,0.74,0.79,0.1642,4.060443010546419,1,0,0,0,0,1,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,4.820281565605037,5.2832037287379885,6.182084906716632,5.231108616854587,3.828641396489095,5.089423756088844,5.471687886514254,5.393021602548623,4.702638053821273,0.48359810754119625,0.46070842676268753,5.264621282499814
0,7,1,0,5,1,0.74,0.79,0.1343,3.5553480614894135,1,0,0,0,0,1,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0,1,4.060443010546419,5.1647859739235145,,,,4.681836850024987,,,,,,4.920570347655986
0,7,2,0,5,1,0.74,0.79,0.0,2.639057329615259,1,0,0,0,0,1,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0,1,3.5553480614894135,4.820281565605037,5.602118820879701,4.9344739331306915,2.0794415416798357,4.1453575458802865,4.747696860197013,5.1725419803643575,4.718719399399798,0.7861361043787154,0.7831502027304349,4.53050683732268
0,7,3,0,5,1,0.74,0.79,0.0,2.4849066497880004,1,0,0,0,0,1,0,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,0,1,2.639057329615259,4.060443010546419,5.2832037287379885,4.990432586778736,1.791759469228055,3.418282800550361,4.253853278319606,4.981257263404738,4.742036723897106,1.0337393052317219,1.073200676208731,3.990092692263416
0,7,4,0,5,1,0.72,0.84,0.1343,1.9459101490553132,1,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,1,2.4849066497880004,3.5553480614894135,5.1647859739235145,5.54907608489522,1.9459101490553132,2.893104013630888,3.787470431827941,4.772463435322177,4.7709178564204375,1.105225481402919,1.292562657294865,3.5600395372704403
0,7,5,0,5,1,0.72,0.84,0.0,3.332204510175204,1,0,0,0,0,1,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0,1,1.9459101490553132,2.639057329615259,4.820281565605037,6.150602768446279,3.332204510175204,2.356624709486188,3.2509911276832404,4.472199607335518,4.7709178564204375,1.0839836468919268,1.497946361742315,3.098859712066118
0,7,6,0,5,1,0.72,0.84,0.0,4.51085950651685,0,1,0,0,0,1,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,3.332204510175204,2.4849066497880004,4.060443010546419,6.182084906716632,4.762173934797756,2.587673769672836,3.002978285111601,4.237333085812928,4.7709178564204375,0.781020313193684,1.4302854319192522,3.1655296543829996
0,7,7,0,5,1,0.74,0.79,0.0896,5.541263545158426,0,1,0,0,0,1,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,1,0,4.51085950651685,1.9459101490553132,3.5553480614894135,5.777652323222656,5.723585101952381,3.262991388582453,3.078047701106673,4.098064302462946,4.760446421908733,0.9134139562242752,1.2990516860768522,3.5499096121355285
0,7,8,0,5,1,0.76,0.77,0.0,5.953243334287785,0,1,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,1,0,5.541263545158426,3.332204510175204,2.639057329615259,5.602118820879701,6.124683390894205,4.461442520616823,3.409033615051509,4.0783652376242605,4.752849690375652,1.3677669308850204,1.2727936207364454,4.118867878713499
0,7,9,0,5,1,0.86,0.47,0.2537,5.19295685089021,1,0,0,0,0,1,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,1,0,5.953243334287785,4.51085950651685,2.4849066497880004,5.2832037287379885,5.351858133476067,5.33512212865435,3.961397949163596,4.107625613741601,4.745706354683718,1.63728026652988,1.3143649856454984,4.642975151734723
0,7,10,0,5,1,0.9,0.42,0.2836,4.672828834461906,1,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,5.19295685089021,5.541263545158426,1.9459101490553132,5.1647859739235145,4.762173934797756,5.562487910112137,4.412739649347298,4.100105040587619,4.739085467909306,1.5177541398515608,1.3072660490165622,4.800112780064863
0,7,11,0,5,1,0.92,0.4,0.2985,5.087596335232384,1,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,0,4.672828834461906,5.953243334287785,3.332204510175204,4.820281565605037,5.043425116919247,5.273009673213298,4.867226096915064,4.059108612299152,4.735362755395313,0.9231402016756686,1.2782334514582976,4.763745938464018
0,7,12,0,5,1,0.96,0.31,0.2836,4.912654885736052,1,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,5.087596335232384,5.19295685089021,4.51085950651685,4.060443010546419,5.231108616854587,4.984460673528164,5.159791401091261,4.081384843101431,4.737203222825027,0.536590008606461,1.294924928907668,4.856274623254979
0,7,13,0,5,1,0.94,0.31,0.0,5.056245805348308,1,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0,0,4.912654885736052,4.672828834461906,5.541263545158426,3.5553480614894135,5.030437921392435,4.891026685143444,5.226757297627794,4.152402499367233,4.7239343173617545,0.4588466960355596,1.3168552595270637,4.872383269678143
0,7,14,0,5,1,0.96,0.3,0.2239,5.003946305945459,1,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,0,5.056245805348308,5.087596335232384,5.953243334287785,2.639057329615259,4.9344739331306915,5.018832342105578,5.145921007659441,4.277477311355475,4.725009645859916,0.4344316763133718,1.3262359496928788,4.9249154227267615
0,7,15,0,5,1,0.96,0.3,0.2537,5.135798437050262,1,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,0,5.003946305945459,4.912654885736052,5.19295685089021,2.4849066497880004,4.990432586778736,4.9909489990099365,4.987704836269053,4.474551392716324,4.727904328060531,0.1799153925820658,1.2330744494901518,4.947495675074961
0,7,16,0,5,1,0.96,0.3,0.3881,5.455321115357702,1,0,0,0,0,1,0,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,0,0,5.135798437050262,5.056245805348308,4.672828834461906,1.9459101490553132,5.54907608489522,5.065330182781341,4.978178433962395,4.695459041654847,4.7339612384885115,0.16799199592876088,1.0710299951704694,5.001296464210761
0,7,17,0,5,1,0.96,0.3,0.2985,6.045005314036012,1,0,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,1,0,5.455321115357702,5.003946305945459,5.087596335232384,3.332204510175204,6.150602768446279,5.198355286117805,5.108593814111695,4.987909955513379,4.730054781424449,0.1862709240314934,0.6473160370581879,5.131017793109887
0,7,18,0,5,1,0.92,0.37,0.3284,5.8944028342648505,1,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1,0,6.045005314036012,5.135798437050262,,,,5.545374955481322,,,,,,5.392157084803065
0,7,19,0,5,1,0.9,0.42,0.2239,5.488937726156687,1,0,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1,0,5.8944028342648505,5.455321115357702,5.056245805348308,5.541263545158426,5.777652323222656,5.798243087886185,5.431786635333766,5.329271966480779,4.713668134471862,0.44772581858390964,0.4452889341260684,5.535655870363575
0,7,20,0,5,1,0.86,0.41,0.3284,5.332718793265369,1,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,0,5.488937726156687,6.045005314036012,5.003946305945459,5.953243334287785,5.602118820879701,5.80944862481918,5.503901955468495,5.3249114815639675,4.7016383595941145,0.40824592072436966,0.4432759393881132,5.522307829161607
0,7,21,0,5,1,0.82,0.46,0.1642,5.099866427824199,1,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0,0,,,,,,,,,,,,
0,7,22,0,5,1,0.8,0.49,0.2239,5.1647859739235145,1,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0,0,5.099866427824199,5.488937726156687,5.455321115357702,4.672828834461906,5.1647859739235145,5.307174315748749,5.552708701817469,5.265443567889933,4.682774304238776,0.35387104963932564,0.39971412948264756,5.362918645943523
0,7,23,0,5,1,0.78,0.52,0.1045,4.762173934797756,1,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0,0,5.1647859739235145,5.332718793265369,,,,5.199123731671024,,,,,,5.306309311080663
0,7,0,0,6,0,0.76,0.55,0.194,4.897839799950911,1,0,0,0,0,1,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,4.762173934797756,5.099866427824199,5.8944028342648505,4.912654885736052,4.060443010546419,5.00894211218182,5.290480948372062,5.279321462808848,4.680353152955139,0.3839615072080278,0.3856239926942657,5.150842060714118
0,7,1,0,6,0,0.76,0.55,0.0896,4.51085950651685,1,0,0,0,0,1,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0,1,4.897839799950911,5.1647859739235145,5.488937726156687,5.056245805348308,3.5553480614894135,4.941599902890725,5.1243871093197395,5.278086872326752,4.715244685846993,0.26872091174065044,0.38692612531297266,5.078555700496059
0,7,2,0,6,0,0.76,0.55,0.1045,3.7612001156935624,1,0,0,0,0,1,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0,1,4.51085950651685,4.762173934797756,5.332718793265369,5.003946305945459,2.639057329615259,4.723624413755169,4.9613740727131,5.2326380140907975,4.755057662723136,0.29837362771403714,0.4432798498606051,4.916356787930571
0,7,3,0,6,0,0.74,0.62,0.1642,3.784189633918261,1,0,0,0,0,1,0,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,0,1,3.7612001156935624,4.897839799950911,5.099866427824199,5.135798437050262,2.4849066497880004,4.389966474053772,4.699454293117799,5.129075831569806,4.801813612143065,0.5169222201729262,0.613899263419713,4.5863120244342825
0,7,4,0,6,0,0.72,0.66,0.1642,2.3978952727983707,1,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,1,3.784189633918261,4.51085950651685,5.1647859739235145,5.455321115357702,1.9459101490553132,4.018749752042887,4.480174827466809,5.016441764642139,4.855950403148493,0.5873536452538497,0.7262626532596425,4.357134198572562
0,7,5,0,6,0,0.72,0.7,0.2836,2.639057329615259,1,0,0,0,0,1,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0,1,2.3978952727983707,3.7612001156935624,4.762173934797756,6.045005314036012,3.332204510175204,3.314428340803395,4.019026377279285,4.761656277762195,4.874783116637787,0.9291038570838224,1.0307638284426845,3.7973516483513645
0,7,6,0,6,0,0.72,0.7,0.2985,3.2188758248682006,1,0,0,0,0,1,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,2.639057329615259,3.784189633918261,4.897839799950911,5.8944028342648505,4.51085950651685,2.9403807454439606,3.6651736097488694,4.477827279060466,4.845901984114456,0.9916597682644613,1.1110580342425938,3.466410414426763
0,7,7,0,6,0,0.76,0.66,0.194,3.7612001156935624,1,0,0,0,0,1,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,0,,,,,,,,,,,,
0,7,8,0,6,0,0.78,0.59,0.2239,4.74493212836325,1,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,0,3.7612001156935624,2.639057329615259,3.7612001156935624,5.332718793265369,5.953243334287785,3.206377756725671,3.260403048764536,4.110888560738818,4.717900021151393,0.6176831660176622,1.001485435350958,3.500118780184917
0,7,9,0,6,0,0.82,0.46,0.2985,5.1647859739235145,1,0,0,0,0,1,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0,0,4.74493212836325,3.2188758248682006,3.784189633918261,5.099866427824199,5.19295685089021,3.9083360229750013,3.424358384209484,4.061906338663642,4.667553720904537,0.8601631521650211,0.9493085943798557,3.855779736807298
0,7,10,0,6,0,0.82,0.41,0.2985,5.568344503761097,1,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,5.1647859739235145,3.7612001156935624,,,,4.556972739326773,,,,,,4.229781518840503
0,7,11,0,6,0,0.84,0.36,0.194,5.762051382780177,1,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,0,5.568344503761097,4.74493212836325,2.639057329615259,4.762173934797756,5.087596335232384,5.159354202015951,4.182865979370814,4.10094617832505,4.703693087251724,1.1567247069826823,1.003935907525094,4.612228085960672
0,7,12,0,6,0,0.84,0.32,0.1642,5.834810737062605,1,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,5.762051382780177,5.1647859739235145,3.2188758248682006,4.897839799950911,4.912654885736052,5.49839395348826,4.703364988231633,4.184269298990251,4.731795380899549,1.0173520846443926,1.100640136701032,4.940749027909103
0,7,13,0,6,0,0.88,0.29,0.0,5.733341276897746,1,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0,0,5.834810737062605,5.568344503761097,3.7612001156935624,4.51085950651685,5.056245805348308,5.721735541201291,5.139354140264035,4.262350210416226,4.770218541371489,0.7887925561154996,1.1858039256092476,5.196195230524389
0,7,14,0,6,0,0.9,0.29,0.0,5.723585101952381,1,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,0,5.733341276897746,5.762051382780177,4.74493212836325,3.7612001156935624,5.003946305945459,5.776734465580173,5.4680443337980655,4.364223691281301,4.798430852686049,0.42807878387279164,1.259327375447651,5.349665529488205
0,7,15,0,6,0,0.9,0.31,0.1343,5.713732805509369,1,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,0,5.723585101952381,5.834810737062605,5.1647859739235145,3.784189633918261,5.135798437050262,5.763912371970907,5.6311531627295865,4.5277557734695355,4.828415802519671,0.24455678608359124,1.3006387568254094,5.456499693049398
0,7,16,0,6,0,0.9,0.27,0.2239,5.713732805509369,1,0,0,0,0,1,0,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,0,0,5.713732805509369,5.733341276897746,5.568344503761097,2.3978952727983707,5.455321115357702,5.7235530614531624,5.722644301327229,4.688551037768795,4.8524964012054665,0.08733542242765505,1.3194924108674881,5.529994868037961
0,7,17,0,6,0,0.9,0.29,0.1045,5.713732805509369,1,0,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,0,5.713732805509369,5.723585101952381,5.762051382780177,2.639057329615259,6.045005314036012,5.717016904323703,5.746875684951941,4.9648708321613775,4.863263554961786,0.04665920609620663,1.1297354768320957,5.582491421601221
0,7,18,0,6,0,0.88,0.28,0.194,5.703782474656201,1,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0,0,5.713732805509369,5.713732805509369,5.834810737062605,3.2188758248682006,5.8944028342648505,5.713732805509369,5.738822588740139,5.221093788485887,4.849460533773176,0.047674819494639906,0.8740141506069089,5.619988959860692
0,7,19,0,6,0,0.74,0.33,0.2239,5.54907608489522,1,0,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0,0,5.703782474656201,5.713732805509369,5.733341276897746,3.7612001156935624,5.488937726156687,5.71041602855831,5.716984545005739,5.428169342634887,4.841518018789483,0.01016981928056505,0.611440643256297,5.64392996408798
0,7,20,0,6,0,0.82,0.43,0.1343,5.332718793265369,1,0,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,0,5.54907608489522,5.713732805509369,5.723585101952381,4.74493212836325,5.332718793265369,5.655530455020259,5.686273679671984,5.577159006735024,4.8440237837369216,0.06750391236395815,0.3136172042957406,5.616828855747191
0,7,21,0,6,0,0.8,0.49,0.1642,5.327876168789581,1,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0,0,5.332718793265369,5.703782474656201,5.713732805509369,5.1647859739235145,5.099866427824199,5.528525784272261,5.6211292948908165,5.6261412288102015,4.8440237837369216,0.15551852698666244,0.19546485456159737,5.535654552180956
0,7,22,0,6,0,0.78,0.52,0.1045,5.3471075307174685,1,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0,0,5.327876168789581,5.54907608489522,5.713732805509369,5.568344503761097,5.1647859739235145,5.403223682316721,5.556819855437518,5.639732078382373,4.853524189610479,0.18629966342051327,0.1635316048322374,5.476289299783421
0,7,23,0,6,0,0.76,0.55,0.0896,5.181783550292085,1,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0,0,5.3471075307174685,5.332718793265369,5.713732805509369,5.762051382780177,4.762173934797756,5.335900830924136,5.495715642972201,5.62129566396207,4.86112092114356,0.18465809459981686,0.18355642361032132,5.439380222907435
0,7,0,0,0,0,0.76,0.55,0.0896,4.736198448394496,1,0,0,0,0,1,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,5.181783550292085,5.327876168789581,5.703782474656201,5.834810737062605,4.897839799950911,5.285589083266376,5.407057433769321,5.5729400112547305,4.878604655122491,0.1867368559259558,0.21656870902836475,5.365781173588763
0,7,1,0,0,0,0.74,0.62,0.0896,4.382026634673881,1,0,0,0,0,1,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0,1,4.736198448394496,5.3471075307174685,5.54907608489522,5.733341276897746,4.51085950651685,5.088363176468014,5.2457934293923705,5.481388987199054,4.87186959880764,0.2757980494957228,0.3085012375026368,5.18590039496183
0,7,2,0,0,0,0.74,0.66,0.0896,4.219507705176107,1,0,0,0,0,1,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0,1,4.382026634673881,5.181783550292085,5.332718793265369,5.723585101952381,3.7612001156935624,4.766669544453484,5.051285187688813,5.368779433680399,4.86650156248085,0.40185439913330423,0.4306284874552993,4.956222177736702
0,7,3,0,0,0,0.74,0.66,0.0,3.9318256327243257,1,0,0,0,0,1,0,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,0,1,4.219507705176107,4.736198448394496,,,,4.445910929414825,,,,,,4.745732328433675
0,7,4,0,0,0,0.72,0.7,0.0,2.639057329615259,1,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0,1,3.9318256327243257,4.382026634673881,5.3471075307174685,5.713732805509369,2.3978952727983707,4.177786657524768,4.633074916996393,5.094947386216956,4.891749211992875,0.5563042041689973,0.6238315473907519,4.513187558231004
0,7,5,0,0,0,0.72,0.69,0.0,2.1972245773362196,1,0,0,0,0,1,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0,1,2.639057329615259,4.219507705176107,5.181783550292085,5.713732805509369,2.639057329615259,3.596796889171894,4.181733216812693,4.838724429892447,4.901797631026912,0.870790379053434,0.9116180385114158,3.9777217786265053
0,7,6,0,0,0,0.74,0.7,0.0,2.639057329615259,1,0,0,0,0,1,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0,0,2.1972245773362196,3.9318256327243257,4.736198448394496,5.703782474656201,3.2188758248682006,2.9227025132252655,3.6843067213200484,4.545682077544685,4.883387933015285,1.024202575803833,1.1410887105963168,3.469008292543567
0,7,7,0,0,0,0.74,0.58,0.1343,3.828641396489095,1,0,0,0,0,1,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,0,2.639057329615259,2.639057329615259,4.382026634673881,5.54907608489522,3.7612001156935624,2.491779745522243,3.3347832015235084,4.290288315457939,4.859228829046413,0.9484750414683351,1.1997813291303312,3.2318794459926217
0,7,8,0,0,0,0.76,0.55,0.2239,4.962844630259907,1,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0,0,3.828641396489095,2.1972245773362196,,,,2.888307767813522,,,,,,3.4023828604201856
0,7,9,0,0,0,0.8,0.49,0.0,5.214935757608986,1,0,0,0,0,1,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0,0,4.962844630259907,2.639057329615259,,,,3.810181118788084,,,,,,3.848229080374392
0,7,10,0,0,0,0.84,0.36,0.1642,5.541263545158426,1,0,0,0,0,1,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0,0,5.214935757608986,3.828641396489095,,,,4.66880726145266,,,,,,4.238716702441419
0,7,11,0,0,0,0.86,0.28,0.1642,5.62040086571715,1,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0,0,5.541263545158426,4.962844630259907,2.1972245773362196,5.181783550292085,5.762051382780177,5.239681311009103,4.063994539411316,4.122863878112004,4.872079771037037,1.4061001482082562,1.1167548255256936,4.610872943217707
0,7,12,0,0,0,0.9,0.25,0.194,5.82600010738045,1,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0,0,5.62040086571715,5.214935757608986,2.639057329615259,4.736198448394496,5.834810737062605,5.4588667228281835,4.634523920808138,4.159415321064093,4.866177666159412,1.1721890670871469,1.1608707078982148,4.899309492503262
0,7,13,0,0,0,0.9,0.24,0.1343,5.68697535633982,1,0,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0,0,5.82600010738045,5.541263545158426,3.828641396489095,4.382026634673881,5.733341276897746,5.662554839418672,5.165681050435668,4.250232125979589,4.865810556589321,0.7232008370390964,1.2493519256130914,5.16407823961103
0,7,14,0,0,0,0.9,0.24,0.1642,5.7899601708972535,1,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0,0,5.68697535633982,5.62040086571715,4.962844630259907,4.219507705176107,5.723585101952381,5.711125443145804,5.475403377077456,4.358977852785084,4.863878643232741,0.3236054551117396,1.3168363015074869,5.313477415819255
0,7,15,0,0,0,0.92,0.18,0.2985,5.683579767338681,1,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0,0,5.7899601708972535,5.82600010738045,5.214935757608986,3.9318256327243257,5.713732805509369,5.767645211539172,5.61325596718368,4.489848891595179,4.866644271105444,0.2217259303263546,1.378318079852527,5.44961534584154
0,7,16,0,0,0,0.92,0.17,0.2836,5.726847747587197,1,0,0,0,0,1,0,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,0,0,5.683579767338681,5.68697535633982,5.541263545158426,2.639057329615259,5.713732805509369,5.7201717648585815,5.69136330213863,4.6358284028130425,4.865387894514999,0.10535070361935632,1.4063250385845951,5.516462323412152
0,7,17,0,0,0,0.92,0.16,0.1642,5.771441123130016,1,0,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0,0,5.726847747587197,5.7899601708972535,5.62040086571715,2.1972245773362196,5.713732805509369,5.7334625619410415,5.722294002543425,4.893144270977371,4.865934350434909,0.07547557647816744,1.2850165289156867,5.576572444605022
0,7,18,0,0,0,0.86,0.41,0.2836,5.720311776607412,1,0,0,0,0,1,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0,0,5.771441123130016,5.683579767338681,,,,5.727289546018628,,,,,,5.632249209897878
